id,title,genre,imdb_link,plot,poster_path
45722,Pirates of the Caribbean: Dead Man's Chest,"Action, Adventure, Fantasy",tt0383574,"Once again we're plunged into the world of sword fights and ""savvy"" pirates. Captain Jack Sparrow is reminded he owes a debt to Davy Jones, who captains the flying Dutchman, a ghostly ship, with a crew from hell. Facing the ""locker"" Jack must find the heart of Davy Jones but to save himself he must get the help of quick-witted Will Turner and Elizabeth Swan. If that's not complicated enough, Will and Elizabeth are sentenced to hang, unless will can get Lord Cutler Beckett Jack's compass, Will is forced to join another crazy adventure with Jack.",data/posters/45722-pirates-of-the-caribbean-dead-mans-chest.jpeg
1604,Money Talks,"Action, Comedy, Crime, Thriller",tt0119695,"Chris Tucker is a small time con man who instantly becomes famous after a murder, wanted dead or alive, his only hope is a journalist named James Russell (Sheen).",data/posters/1604-money-talks.jpeg
3641,A Woman of Paris: A Drama of Fate,"Drama, Romance",tt0014624,"Marie St. Clair believes she has been jilted by her artist fiance Jean when he fails to meet her at the railway station. She goes off to Paris alone. A year later, mistress of wealthy Pierre Revel, she meets Jean again. Misinterpreting events she bounces back and forth between apparent security and true love.",data/posters/3641-a-woman-of-paris-a-drama-of-fate.jpeg
1441,Benny & Joon,"Comedy, Drama, Romance",tt0106387,"In Spokane, Washington, Juniper Pearl - Joon to those that know her - is an artist. She is also a mentally challenged young woman who requires around the clock care, as she could cause harm to herself or others. Her brother Benny Pearl, who owns and operates a garage and who is her only living relative since their parents died twelve years ago in a car accident, has made the decision that she would live at home with him, in the process sacrificing being able to have a personal life of his own. He has hired full-time housekeepers to provide that care when he isn't around. However, he has exhausted the list of housekeepers, who keep quitting because Joon is too much to handle. As such, Benny makes the decision that perhaps it would be best for all concerned if Joon were to live in a group home, something he is hesitating telling her for fear of her reaction. Into their lives comes Sam, the eccentric cousin of Benny's friend Mike, Sam who they obtained from Mike in a losing hand of poker. Among his eccentricities, Sam has a penchant for bursting into Buster Keatonesque physical comedy routines. As Sam ultimately makes a connection with both Benny and Joon, he becomes a complicating factor in their lives as Benny evaluates Sam's fitness to handle both the good and bad of Joon.",data/posters/1441-benny--joon.jpeg
5464,Road to Perdition,"Crime, Drama, Thriller",tt0257044,"1931. Mike Sullivan and Connor Rooney are two henchmen of elderly Chicago-based Irish-American mobster John Rooney, Connor's father. In many respects, John treats Mike more as his son, who he raised as his own after Mike was orphaned, than the volatile Connor, who nonetheless sees himself as the heir apparent to the family business. One evening, Mike's eldest son, twelve year old Michael Sullivan Jr., who has no idea what his father does for a living, witnesses Connor and his father gun down an associate and his men, the situation gone wrong initiated from an action by Connor. Caught witnessing the incident, Michael is sworn to secrecy about what he saw. Regardless, Connor, not wanting any loose ends, makes an attempt to kill Mike, his wife and their two sons. Mike and the surviving members of his family know that they need to go on the run as Connor, who has gone into hiding, will be protected through mob loyalty, especially by John, who cannot turn on his own flesh and blood. Still, Mike has to figure out a way for retribution for what Connor did, while still protecting him and his family, not only from Connor, but from John and his fellow associates. Through it all, Mike wants those in his family that had no say in what he chose as a living, to have some redemption for their eternal souls.",data/posters/5464-road-to-perdition.jpeg
26150,Andrei Rublev,"Biography, Drama, History",tt0060107,"Andreiv Rublev charts the life of the great icon painter through a turbulent period of 15th Century Russian history, a period marked by endless fighting between rival Princes and by Tatar invasions.",data/posters/26150-andrei-rublev.jpeg
4371,Baby Boy,"Crime, Drama, Romance, Thriller",tt0255819,"This is the story of Jody, an unemployed young black man, who's been living with his mother for several years, even though he's got a child of his own. Romantically, he's having relationships with two women: Yvette, the mother of his son, and a new interest.",data/posters/4371-baby-boy.jpeg
4017,Pollock,"Biography, Drama",tt0183659,"At the end of the 1940's, abstract expressionist Jackson Pollock (1912-1956) is featured in Life magazine. Flashback to 1941, he's living with his brother in a tiny apartment in New York City, drinking too much, and exhibiting an occasional painting in group shows. That's when he meets artist Lee Krasner, who puts her career on hold to be his companion, lover, champion, wife, and, in essence, caretaker. To get him away from booze, insecurity, and the stress of city life, they move to the Hamptons where nature and sobriety help Pollock achieve a breakthrough in style: a critic praises, then Life magazine calls. But so do old demons: the end is nasty, brutish, and short.",data/posters/4017-pollock.jpeg
3024,Piranha,"Comedy, Horror, Sci-Fi, Thriller",tt0078087,"When flesh-eating piranhas are accidentally released into a summer resort's rivers, the guests become their next meal.",data/posters/3024-piranha.jpeg
6477,The Song of Bernadette,"Biography, Drama",tt0036377,"In 1858 France, Bernadette, an adolescent peasant girl, has a vision of ""a beautiful lady"" in the city dump. She never claims it to be anything other than this, but the townspeople all assume it to be the virgin Mary. The pompous government officials think she is nuts, and do their best to suppress the girl and her followers, and the church wants nothing to do with the whole matter. But as Bernadette attracts wider and wider attention, the phenomenon overtakes everyone in the town, and transforms their lives.",data/posters/6477-the-song-of-bernadette.jpeg
355,The Flintstones,"Comedy, Family, Fantasy",tt0109813,"The Flintstones and the Rubbles are modern stone-age families. Fred and Barney work at Slate and Company, mining rock. Fred gives Barney some money so he and Betty can adopt a baby. When Fred and Barney take a test to determine who should become the new associate vice president, Barney returns the favor by switching his test answers for Fred's, whose answers aren't very good. Fred gets the executive position, but little does he know that he's being manipulated by his boss to be the fall guy for an embezzlement scheme.",data/posters/355-the-flintstones.jpeg
2868,Fright Night Part 2,"Comedy, Horror, Thriller",tt0097390,"Three years after killing the vampire in the original, Charlie has started to believe it was all his imagination and starts to forget that vampires truly exist - until four strangers lead by Regina, a noted actress, arrive at Peter Vincent's house and start to have an unhealthy interest in Charlie, Peter, and Charlie's new girlfriend Alex. It becomes clear that Regina is Jerry's (the vampire in the original film) sister, and she is determined to get revenge on the friends and plans to turn Charlie into a vampire - so that he can face his punishment for all eternity.",data/posters/2868-fright-night-part-2.jpeg
4452,Made,"Comedy, Crime, Drama",tt0227005,"Bobby is a struggling boxer and bodyguard for his stripper girlfriend. But he hates his work and wants to move up. So he agrees to go to New York City for his boss to help in the delivery for a money laundering scheme. His partner in crime is his best friend Ricky, an obnoxious loudmouth who has seen one too many mafia movies. Bobby tries to keep it cool and get the job done, but Ricky's antics threaten to blow the entire situation.",data/posters/4452-made.jpeg
869,Kansas City,"Crime, Drama, Music, Thriller",tt0116745,"Robert Altman's jazz-scored film explores themes of love, crime, race, and politics in 1930s Kansas City. When Blondie O'Hara's husband, a petty thief, is captured by Seldom Seen and held at the Hey Hey Club, she launches a desperate plan to release him. She kidnaps the wife of a powerful local politician in an attempt to blackmail him into using his connections to free Johnny. Despite this being election time, he risks exposure by putting the political machine into action to free Johnny and thereby save his wife. Mrs. Stilton, meanwhile, has befriended Blondie and is impressed by her love and devotion to Johnny, especially in contrast to her own loveless marriage.",data/posters/869-kansas-city.jpeg
2890,Three Kings,"Action, Adventure, Comedy, Drama, War",tt0120188,"A small group of adventurous American soldiers in Iraq at the end of the Gulf War are determined to steal a huge cache of gold reputed to be hidden somewhere near their desert base. Finding a map they believe will take them to the gold, they embark on a journey that leads to unexpected discoveries, enabling them to rise to a heroic challenge that drastically changes their lives.",data/posters/2890-three-kings.jpeg
555,True Romance,"Crime, Drama, Romance, Thriller",tt0108399,"In Detroit, Clarence Worley goes to the movie theater alone on the day of his birthday to watch some movies. The gorgeous Alabama Whitman accidentally drops her popcorn on Clarence and they watch the movie together. Later they go to a diner for pie, and end up having a one night stand. In the morning, Alabama confesses that she is a call-girl hired to spend the night with him, but she has fallen in love with him. In the morning they get married and Clarence goes to the club where she worked to bring her some clothes. However, her pimp Drexl Spivey and his partner beat up Clarence and he reacts by killing them both. Clarence asks for Alabama's suitcase with her clothes and the other girls mistakenly give another one with cocaine. When Clarence discovers the mistake, he decides to travel with Alabama to the house of his friend, the aspiring actor Dick Ritchie, to sell the drug and travel to Mexico. He visits his father Clifford Worley and gives his address to him. But the Sicilian Mafia is the owner of the drug and a group of killers are sent to hunt down Clarnece and Alabama.",data/posters/555-true-romance.jpeg
7390,Prey for Rock & Roll,"Drama, Music",tt0307351,"Prey For Rock & Roll is the story of Jacki and her all-girl rock and roll band, Clam Dandy, who are trying to make it in the LA club scene of the late 1980s. After ten years of being ignored by record producers, Jacki and the band find hope in one producer who promises to see them play and consider them for a contract. Jacki resolves to play this one last gig and then throw in the towel if she does not find success. Personal tragedies, however, threaten to rip the band apart, rocking the foundation of friendship and trust the women have built together. Ultimately, the band must find its strength in the music that is their passion and the thread that holds them together, inspiring them to prevail.",data/posters/7390-prey-for-rock--roll.jpeg
3955,The Ladies Man,Comedy,tt0213790,"Because of his salacious language, late-night radio advice-show host Leon Phelps, along with his sweet and loyal producer Julie, is fired from his Chicago gig. They can't find another job. About that time, two things happen: he gets a letter from a wealthy former lover who offers to take care of him (but she doesn't sign her real name, so Leon, an inveterate Casanova, has no idea who she is), and a group of angry cuckolds, all of whom have surprised their wives in flagrante delicto with Leon (who has a distinctive tattoo on his booty), are closing in, armed and dangerous. Can he find the sugar mommy and escape the wrath of the mob of husbands? What about Julie?",data/posters/3955-the-ladies-man.jpeg
2468,Jumpin' Jack Flash,"Comedy, Romance, Thriller",tt0091306,"Terry works for a bank, and uses computers to communicate with clients all over the world. One day she gets a coded message from an unknown source. After decoding the message, Terry becomes embroiled in an espionage ring. People are killed, and Terry is chased. Throughout she remains in contact with this unknown person, who needs Terry to help save his life.",data/posters/2468-jumpin-jack-flash.jpeg
180,Mallrats,"Comedy, Romance",tt0113749,"Brodie Bruce, a Sega and comic book obsessed college student, and his best friend, TS Quint, are both dumped by their girlfriends on the same day, and to deal with their loss, they both go to the local mall. Along the way, they meet up with some friends, including Willam, a guy who stares at Magic Eye pictures, desprately trying to see the hidden image; Gwen, one of TS's ex-girlfriends; and Jay & Silent Bob, of Clerks fame. Eventually, they decide to try and win back their significant others, and take care of their respective nemesises (TS's girlfriend's father, and a store clerk who hates the two for not having any shopping agenda).",data/posters/180-mallrats.jpeg
13,Balto,"Animation, Adventure, Drama, Family, History",tt0112453,"A half-wolf, half-husky named Balto gets a chance to become a hero when an outbreak of diphtheria threatens the children of Nome, Alaska in the winter of 1925. He leads a dog team on a 600-mile trip across the Alaskan wilderness to get medical supplies. The film is based on a true story which inspired the Iditarod dog sled race.",data/posters/13-balto.jpeg
6482,Dumb and Dumberer: When Harry Met Lloyd,Comedy,tt0329028,"It's the 1980s, and it's the moment that Lloyd Christmas and Harry Dunne meet. The two individuals are seen by many as 'special', and become best friends as soon as they meet. Principal Collins and his lover, the lunch lady Ms. Heller, want to make as much money out of scams, and their next idea is to create a special needs class. Ms. Heller is the teacher, and they have assigned Harry and Lloyd to round the special students up. School News Reporter Jessica is suspicious though, and desperately tries to find out the truth, even if it means gaining Harry and Lloyd's help.",data/posters/6482-dumb-and-dumberer-when-harry-met-lloyd.jpeg
4463,1969,"Drama, War",tt0094594,"Two friends, Ralph and Scott live in a small minded town at the onset of wide public dissatisfaction with the Vietnam war. While Scott's brother enlists, he and Ralph are outspoken in their opposition to the war. Scott's attitude alienates him from his father and he and Ralph leave town to enjoy their 'freedom'. Various events lead them back to town where they learn of the death of the brother. This event proves to be the catalyst needed to bridge the gap between father and son and enlightens them both to the true cost of war.",data/posters/4463-1969.jpeg
1584,Contact,"Drama, Mystery, Sci-Fi, Thriller",tt0118884,"Astronomer Dr. Ellie Arroway has long been interested in contact to faraway lands, a love fostered in her childhood by her father, Ted Arroway, who passed away when she was nine years old leaving her then orphaned. Her current work in monitoring for extraterrestrial life is based on that love and is in part an homage to her father. Ever since funding from the National Science Foundation (NSF) was pulled on her work, which is referred to some, including her NSF superior David Drumlin, as more science fiction than science, Ellie, with a few of her rogue scientist colleagues, have looked for funding from where ever they could get it to continue their work. When Ellie and her colleagues hear chatter originating from the vicinity of the star Vega, Ellie feels vindicated. But that vindication is short lived when others, including politicians, the military, religious leaders and other scientists such as Drumlin, try to take over her work. When the messages received from space are decoded, the project takes on a whole new dimension, which strengthens for Ellie the quest for the truth. Thrown into the mix are the unknown person who has up until now funded most of Ellie's work and what his motivations are, and Palmer Joss, a renowned author and theologian, who despite their fundamental differences in outlook, is mutually attracted to Ellie, that attraction based in part on intellect and their common goal of wanting to know the truth.",data/posters/1584-contact.jpeg
2590,Hideous Kinky,"Adventure, Drama, Romance",tt0136244,"Hideous Kinky is the story of two sisters (seven and five years old) traveling with their hippie mother from London to Morocco. They encounter many adventures, new experiences, and interesting culture as they tag along on their mother's search for freedom and love. It is told through the eyes of the youngest girl, and we learn her observations on life, Mum, and determined sister, Bea.",data/posters/2590-hideous-kinky.jpeg
1591,Spawn,"Action, Drama, Horror",tt0120177,"An assassin named Al Simmons is double-crossed and murdered by his evil boss Jason Wynn. Al makes a deal with the devil and returns to earth as Spawn to see his wife. He is ordered by the devil's minion, The Clown, to kill Wynn. Wynn has made a deal with the clown too and is suppose to destroy the world with a deadly virus that will help start Armageddon and allow Hell to attack Heaven. Spawn must choose between Good & Evil.",data/posters/1591-spawn.jpeg
1611,My Own Private Idaho,Drama,tt0102494,"Mike Waters lives on the street and befriends the somewhat older and streetwise Scott Favor who shows him what is necessary to survive. Waters suffers from narcolepsy and can fall asleep at any moment and in almost any circumstance. Favor comes from a rich family and is rebelling against his own background. They travel together extensively - Waters is driven by the need to find his biological mother - and spend time in Italy. Later in life however, Favor has joined mainstream society and has little time for his old friend.",data/posters/1611-my-own-private-idaho.jpeg
2473,Soul Man,"Comedy, Romance",tt0091991,"Mark doesn't expect any problems in going to college: he and his friend have reserved places in Harvard and his parents have the money to pay for his education there. But suddenly his father's neurotic psychiatrist advises him to go on vacation in Hawaii instead of spending more money on his son. Since Mark wants to keep his lifestyle, including a fancy car and a flat shared with his friend, he seeks financial support. The only foundation which still accepts applications is for blacks only -- no problem, with lots of bronzing pills and ""soul in his voice"" he sets out to Harvard. Soon he has to realize that being black will cause some people to handle him differently.",data/posters/2473-soul-man.jpeg
26900,Kivenpyörittäjän kylä,"Comedy, Drama",tt0113556,"Pekka returns to his native village to attend a wedding. The village has lost its younger generations, and the movie tells the story of the last wedding in the village.",data/posters/26900-kivenpyörittäjän-kylä.jpeg
33148,King's Ransom,"Comedy, Crime",tt0388183,"Malcolm King is a wealthy and arrogant businessman whose ex-wife to be has plans to take him for everything he's worth in their divorce settlement. Determined to avoid losing his fortune to her, Malcolm plans his own kidnapping with the help of his dim-witted mistress and her ex-con brother. Unfortunately for Malcolm, he is not the only one with a kidnapping plot.",data/posters/33148-kings-ransom.jpeg
49220,For Your Consideration,Comedy,tt0470765,"Hollywood send-up. No-name actors are making a low-budget period drama called ""Home for Purim,"" when an anonymous post on the Internet suggests that one performance is Oscar-worthy. Then, two more cast members get Oscar-related press: buzz in ""Variety"" and appearances on TV prompt the studio executives to insist on changes in the script in anticipation of a blockbuster. Jump ahead a few months to the days before Oscar nominees are announced: just the possibility of a nomination has changed the actors' lives. Agents, publicists, make-up artists, local celebrity reporters, and other bit players round out the backstage ensemble. Hooray for Hollywood!",data/posters/49220-for-your-consideration.jpeg
2014,Freaky Friday,"Comedy, Family, Fantasy",tt0076054,"Schoolgirl Annabel is hassled by her mother, and Mrs. Andrews is annoyed with her daughter, Annabel. They each think that the other has an easy life. On a normal Friday morning, each complain about the other and wish she could have the easy life of her daughter/mother for just one day and their wishes come true as a bit of magic puts Annabel in Mrs. Andrews' body and vice versa. They each have a Freaky Friday.",data/posters/2014-freaky-friday.jpeg
1191,Madonna: Truth or Dare,"Documentary, Music",tt0102370,"From the rain of Japan, through threats of arrest for 'public indecency' in Canada, and a birthday tribute to her father in Detroit, this documentary follows Madonna on her 1990 'Blond Ambition' concert tour. Filmed in black and white, with the concert pieces in glittering MTV color, it is an intimate look at the work of the music performer, from a prayer circle with the dancers before each performance to bed games with the dance troupe afterwards.",data/posters/1191-madonna-truth-or-dare.jpeg
46965,Snakes on a Plane,"Action, Adventure, Crime, Thriller",tt0417148,"While practicing motocross in Hawaii, Sean Jones witnesses the brutal murder of an important American prosecutor by the powerful mobster Eddie Kim. He is protected and persuaded by the FBI agent Neville Flynn to testify against Eddie in Los Angeles. They embark in the red-eye Flight 121 of Pacific Air, occupying the entire first-class. However, Eddie dispatches hundred of different species of snakes airborne with a time operated device in the luggage to release the snakes in the flight with the intent of crashing the plane. Neville and the passengers have to struggle with the snakes to survive.",data/posters/46965-snakes-on-a-plane.jpeg
7163,Paycheck,"Action, Mystery, Sci-Fi, Thriller",tt0338337,"Michael Jennings is a reverse engineer and what he does is technical jobs for certain companies and as soon as he is done, his memory of the work he has done is wiped out. Now the longest he has been contracted is 2 months. But now billionaire, James Rethrick offers him a job that would last 2 years, maybe 3, and he promises that he will probably earn 8 figures. Michael agrees. Before beginning he turns in all of his personal effects. And when the job is done, his memory is erased and he learns he made over 90 million dollars over the three years. When he goes to claim it and his personal effects, he discovers that prior to the erasure of his memory he waived his rights to the money he earned and that the items that were given to him were not the ones he gave when he began. Later he is arrested by the FBI who say that he committed some act of treason and murder. It's while he is in custody that he escapes using some the items that he was given. He later meets with a friend who gives him some information that helps him understand what is going on. And at the same time Rethrick for some reason wants him so he is being pursued by Rethrick's people.",data/posters/7163-paycheck.jpeg
5802,The World of Henry Orient,"Comedy, Drama",tt0058756,"Henry Orient is a madly egocentric and overly amorous avant-garde concert pianist who is hilariously pursued all around New York City by two 14-year-old fans. The girls, Val and Gil chase a harassed Henry all over the city, thwarting his afternoon liaisons with a married woman and leaving utter chaos behind them - until Val's sexually promiscuous mother appears on the scene to put a stop to the girls' shenanigans.",data/posters/5802-the-world-of-henry-orient.jpeg
8238,Little Murders,Comedy,tt0067350,A girl brings home her latest boyfriend to meet her parents. This is done against the background of random shootings that had just begun in NYC at the time the play was written. How the family's failings are magnified by the social confusion of the times is the crux of the plot.,data/posters/8238-little-murders.jpeg
4670,The Stepfather,"Horror, Thriller",tt0094035,"A family-values man named Jerry Blake marries widows and divorcées with children in search of the perfect family. As soon as his new family members show signs of being human and not robots who will march unquestioningly to his tune, his dreams of domestic bliss begin to crumble, and he kills them. Then he alters his appearance, assumes a new identity, and skips to another town to begin the deadly ritual all over again. He marries Susan Maine, who sees him as the ideal surrogate father for her teenage daughter Stephanie, and he is soon up to his old tricks when she proves to be too much of a troublesome teen to handle.",data/posters/4670-the-stepfather.jpeg
1665,Bean,"Adventure, Comedy, Family",tt0118689,"Bean works as a caretaker at Britain's formidable Royal National Gallery, and his bosses want to fire him because he sleeps at work all the time, but can't because the chairman of the gallery's board defends him. They send him to USA, to the small Los Angeles art gallery instead, where he'll have to officiate at the opening of the greatest US picture ever (called ""Whistler's Mother"").",data/posters/1665-bean.jpeg
117,The Young Poisoner's Handbook,"Crime, Drama",tt0115033,"This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes interested in science, especially chemistry, and begins to read avidly. Something of a social misfit, he is fascinated by morbid subjects such as poisons and murder. His family environment is intolerable to him and, in particular, his stepmother torments him. He decides to poison those who annoy him, first with antimony and later with thallium. He smugly thinks himself cleverer than all those around him, but nevertheless he is caught and sentenced to 'rehabilitation' at a psychiatric institution. Once there, he undertakes to deceive the new eminent psychiatrist sent there to 'cure' him, thereby securing his release.",data/posters/117-the-young-poisoners-handbook.jpeg
4957,Sudden Impact,"Action, Crime, Thriller",tt0086383,"A vicious serial-killer is on the loose in San Francisco and the police trace a link to a small town further down the coast. When Harry Callahan upsets the press and the mayor in his usual style, he's shipped out of town to investigate while the heat is on. With the help of his new Magnum handgun Harry goes on the trail leaving behind the usual trail of dead criminals along the way.",data/posters/4957-sudden-impact.jpeg
42740,Looking for Comedy in the Muslim World,Comedy,tt0433116,"The American senate, in order to improve it's fast declining global image, asks comedian Albert Brooks to write a 500 page document about what makes Muslims laugh in India and Pakistan. Bidding adieu to his wife and young daughter,and accompanied by two government bureaucrats, Albert opens up an office in New Delhi, hires a pretty Secretary, Maya, and goes around asking people at random as to what makes them laugh. He finds that people generally look at him suspiciously and refuse to answer any questions. He then decides to go public and stage a comedy show, the suggested place for the publicity is old Delhi. Accordingly the four re-locate, book a school auditorium to seat about 400 people, go around the city distributing leaflets, inviting the general public to attend the show. They get a houseful response, however, Albert's comedy act fails to impress. He then decides to try his hand in Pakistan, only to be told that he cannot get a visa for another 14 days. He decides to enter Pakistan illegally and meets some wannabe comedians, guarded by armed men, in a secret location near the border. Although he does get to their funny bones, Albert does not get any answers, and returns back to Delhi crestfallen. To make matters worse, Maya informs him that she has enough material to write about 4 pages. Quite unknown to Albert, his presence in India, and his underground trip to Pakistan, have not gone unnoticed by both the Indian and Pakistani governments, both of who plan to increase their troop presence near the volatile border area; and to create more complications for Albert, Maya tells him that she wants to break up with his boyfriend. She wants to him to leave, and thinks that he may do so if told that she is fallen for Albert. Then things start looking up for Albert when he is invited by the Al-Jazeera television for an interview. Watch as events unfold and a hopeful Albert attends this meeting with many hopes of entering the Muslim world through this popular TV network.",data/posters/42740-looking-for-comedy-in-the-muslim-world.jpeg
50685,Waitress,"Comedy, Drama, Romance",tt0473308,"Jenna is unhappily married, squirreling away money, and hoping to win a pie-baking contest so, with the prize money, she'll have enough cash to leave her husband Earl. She finds herself pregnant, which throws her plans awry. She bakes phenomenal pies at Joe's diner, listens to old Joe's wisdom, tolerates her sour boss Cal, is friends with Dawn and Becky (her fellow waitresses), and finds a mutual attraction with the new doctor in town. As the pregnancy advances, life with Earl seems less tolerable, a way out less clear, and the affair with the doctor complicated by his marriage. What options does a waitress have?",data/posters/50685-waitress.jpeg
457,The Fugitive,"Action, Crime, Drama, Mystery, Thriller",tt0106977,"A well respected Chicago surgeon Dr. Richard Kimble has found out that his wife, Helen, has been murdered ferociously in her own home. The police found Kimble and accused him of the murder. Then, Kimble (without Justifiable Reason) was tried, convicted, and sentenced to death. However, on the way to prison, Kimble's transport crashed. Kimble escapes and is now on the run. Deputy Samuel Gerard from Chicago takes charge of the chase of Kimble. Meanwhile, Kimble takes up his own investigation to find who really killed his wife, and to lure Gerard and his team into it as well.",data/posters/457-the-fugitive.jpeg
6982,Forbidden Games,"Comedy, Drama, War",tt0043686,"A girl of perhaps five or six is orphaned in an air raid while fleeing a French city with her parents early in World War II. She is befriended by a pre-adolescent peasant boy after she wandered away from the other refugees, and is taken in for a few weeks by his family. The children become fast friends, and the film follows their attempt to assimilate the deaths they both face, and the religious rituals surrounding those deaths, through the construction of a cemetery for all sorts of animals. Child-like and adult activity are frequently at cross-purposes, however.",data/posters/6982-forbidden-games.jpeg
6547,Northfork,"Drama, Fantasy",tt0322659,"In a near-empty Northfork orphanage, Father Harlan gently tends to Irwin, an eight-year-old who lies between a dream state and death. As orphanage caretaker Harlan reads aloud about Northfork's years-ago forced evacuation to make way for a hydro-electric dam, Irwin's imagination takes flight. While a team of six men evacuate the last remaining citizens of the town, Irwin, too, invents a cast of characters to prepare himself for his own evacuation. (the above states the caretaker - who is actually the priest - is reading about a years-ago evacuation. In the movie, the evacuation is taking place as the boy lays dying!)",data/posters/6547-northfork.jpeg
3115,Flawless,"Comedy, Crime, Drama",tt0155711,"Walt Koontz, a homophobic guy, ends up with paralyzed vocal cords because of an unfortunate stroke. His therapy includes receiving singing lessons from a neighbor who is not only openly flamboyant but also a pre-op transgenderist. Both of them are equally prejudiced; Koontz against homosexuals and the neighbor against close-minded straight people.",data/posters/3115-flawless.jpeg
1477,Love Jones,"Drama, Romance",tt0119572,"Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friend, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion.",data/posters/1477-love-jones.jpeg
639,Girl 6,"Comedy, Drama",tt0116414,"This Spike Lee film examines the life of an aspiring actress in New York. She is upset by the treatment of women in the movie industry during one of her screen tests with 'QT'. Out of work and desperate for money, she decides to take a job as a phone-sex operator. Here, unlike her previous dealings with potential employers, her (female) boss is kind, caring, and sensitive. Later, she begins to get too engrossed in her work and starts to lose touch with reality, represented by her friend and neighbor, Jimmy.",data/posters/639-girl-6.jpeg
35957,Red Eye,Thriller,tt0421239,"This is the story of a young resourceful heroine named Lisa Reisert who hates to fly, but the terror that awaits her on the night flight to Miami has nothing to do with a fear of flying! Upon boarding the plane, Lisa is trapped on a red-eye flight with a creepy villainous handsome and charming man by the name of Jackson Rippner, who's playing middle-man in the plot to assassinate a Homeland Security official. He's got her father pinned down by a would-be killer, using that advantage to coerce Lisa into phoning the luxury resort where she works and arranging to move the target into a pre-set position.",data/posters/35957-red-eye.jpeg
2469,Peggy Sue Got Married,"Comedy, Drama, Fantasy, Romance",tt0091738,"A 43-year-old mother and housewife who's facing divorce is thrust back in time when she attends her high-school reunion. Given the chance to change the course of her life, she finds herself making many of the same choices.",data/posters/2469-peggy-sue-got-married.jpeg
3175,Galaxy Quest,"Adventure, Comedy, Sci-Fi",tt0177789,"The sci-fi television series ""Galaxy Quest"", which took place aboard the intergalactic spaceship NSEA Protector, starred Jason Nesmith as suave Commander Peter Quincy Taggert, Gwen DeMarco as sexy communications person Lt. Tawny Madison (a role which consisted solely of repeating what the computer stated, much to Gwen's annoyance), Shakespearean trained Sir Alexander Dane as alien Dr. Lazarus, Fred Kwan as engineer Tech Sgt. Chen, and Tommy Webber as child gunner Laredo. Eighteen years after the series last aired, it lives on in the hearts of its rabid fans. However, it lives on in infamy for its stars, who have not been able to find meaningful acting work since. Their current lives revolve around cashing in on however those roles will afford, which usually entails attending fan conventions or worse, such as shopping mall openings. Only Jason seems to relish his lot in life, until he finds out that his co-stars detest him because of his superior attitude as ""the Commander"", and much of the public considers him a laughing stock. Their lives change when Jason is approached by who he thinks are convention fans asking for help. They are in reality an alien race called Thermians, led by Mathesar, who have modeled their existence after the series, which they believe to be real. When Jason and then the rest of his co-stars (along with Guy Fleegman, who was killed off before the opening credits in only one episode) go along with the Thermians, Jason's co-stars who believe they are off to yet another paying gig, they learn that they have to portray their roles for real. Without screenwriters to get them to a happy and heroic ending, they have to trust that their play acting will work, especially in dealing with the Thermian's nemesis, General Sarris. Guy in particular fears that he will go the way his character did on the series. But when they run across technical issues that they as actors didn't care anything about during the filming of the series and thus now don't know how to deal with, they need to find someone who should know what to do.",data/posters/3175-galaxy-quest.jpeg
3816,The Official Story,"Drama, History, War",tt0089276,"Alicia Marnet de Ibáñez is a high school history professor and a well-to-do housewife in Buenos Aires, circa 1983, after the fall of the ""junta militar"" that had taken over the government since 1976. She has a husband, Roberto, who is a succesful lawyer and a five-year-old adopted daughter.",data/posters/3816-the-official-story.jpeg
1334,The Blob,"Horror, Sci-Fi",tt0051418,"A mysterious creature from another planet, resembling a giant blob of jelly, lands on earth. The people of a nearby small town refuse to listen to some teenagers who have witnessed the blob's destructive power. In the meantime, the blob just keeps on getting bigger.",data/posters/1334-the-blob.jpeg
4211,Reversal of Fortune,"Biography, Drama, Mystery",tt0100486,"Alan Dershowitz a brilliant professor of law is hired by wealthy socialite Claus von Bulow to attempt to overturn his two convictions for attempted murder of his extremely wealthy wife. Based on a true story the film concentrates not on the trial like other legal thrillers, but on the preparatory work that Dershowitz and his students put in as they attempt to disprove the prosecution's case and achieve the Reversal of Fortune of the title.",data/posters/4211-reversal-of-fortune.jpeg
4307,Fast Food Fast Women,"Comedy, Romance",tt0206742,"How important is the truth when falling in love? Bella is a Manhattan café waitress, about to turn 35, stuck in a long-term affair going nowhere. Paul is a widower, facing old age alone. Bella's mother sets her up with Bruno, a novelist/cabbie who likes to bed-hop and whose ex-wife expects their two children to stay with him for awhile. While Bruno learns some maturity from his young daughter, Paul answers a personals ad placed by a ""widow, 60."" The two couples - along with one of Paul's older pals and a Jungian stripper - sort out how to initiate a relationship these days, what to do when someone you like disappoints you, and when to tell the truth.",data/posters/4307-fast-food-fast-women.jpeg
